pedido_id,data_pedido,cliente_id,regiao,canal,categoria,produto,quantidade,preco_unitario,desconto_pct,custo_unitario,receita_bruta,receita_liquida,custo_total,lucro,margem_pct,mes
PED-00781,2025-05-11,CLI-0336,Sudeste,Marketplace,Escritorio,Suporte Notebook,1,119.9,0.1,48.0,119.9,107.91000000000001,48.0,59.91000000000001,55.51848762857937,2025-05
PED-00615,2025-05-12,CLI-0177,Norte,Site,Escritorio,Suporte Notebook,2,119.9,0.1,48.0,239.8,215.82000000000002,96.0,119.82000000000002,55.51848762857937,2025-05
PED-00788,2025-05-13,CLI-0417,Nordeste,Site,Eletronicos,Webcam HD,1,229.9,0.15,118.0,229.9,195.415,118.0,77.41499999999999,39.61568968605276,2025-05
PED-00790,2025-05-13,CLI-0053,Norte,Site,Casa,Organizador,2,59.9,0.1,22.0,119.8,107.82,44.0,63.81999999999999,59.19124466703766,2025-05
PED-00916,2025-05-13,CLI-0405,Sudeste,Marketplace,Eletronicos,Fone Bluetooth,1,149.9,0.0,72.0,149.9,149.9,72.0,77.9,51.96797865243495,2025-05
PED-01050,2025-05-13,CLI-0478,Sudeste,Site,Eletronicos,Teclado,1,189.9,0.0,91.0,189.9,189.9,91.0,98.9,52.08004212743549,2025-05
PED-01476,2025-05-13,CLI-0132,Norte,Loja fisica,Eletronicos,Teclado,2,189.9,0.0,91.0,379.8,379.8,182.0,197.8,52.08004212743549,2025-05
PED-00075,2025-05-14,CLI-0195,Nordeste,Marketplace,Esporte,Garrafa Termica,3,79.9,0.0,29.0,239.70000000000002,239.70000000000002,87.0,152.70000000000002,63.7046307884856,2025-05
PED-00774,2025-05-14,CLI-0401,Sudeste,Marketplace,Casa,Organizador,1,59.9,0.1,22.0,59.9,53.91,22.0,31.909999999999997,59.19124466703766,2025-05
PED-00948,2025-05-14,CLI-0060,Nordeste,Loja fisica,Eletronicos,Webcam HD,2,229.9,0.0,118.0,459.8,459.8,236.0,223.8,48.67333623314485,2025-05
PED-01446,2025-05-14,CLI-0103,Centro-Oeste,Marketplace,Escritorio,Mochila,1,219.9,0.0,102.0,219.9,219.9,102.0,117.9,53.61527967257844,2025-05
PED-01489,2025-05-14,CLI-0408,Nordeste,Site,Esporte,Kit Faixas,2,69.9,0.0,25.0,139.8,139.8,50.0,89.80000000000001,64.2346208869814,2025-05
PED-00017,2025-05-15,CLI-0257,Sudeste,Marketplace,Eletronicos,Webcam HD,1,229.9,0.0,118.0,229.9,229.9,118.0,111.9,48.67333623314485,2025-05
PED-00044,2025-05-15,CLI-0083,Sudeste,Marketplace,Eletronicos,Fone Bluetooth,1,149.9,0.0,72.0,149.9,149.9,72.0,77.9,51.96797865243495,2025-05
PED-00345,2025-05-15,CLI-0344,Sul,Marketplace,Casa,Luminaria,1,89.9,0.0,39.0,89.9,89.9,39.0,50.900000000000006,56.61846496106786,2025-05
PED-00356,2025-05-15,CLI-0179,Sul,Site,Casa,Luminaria,3,89.9,0.0,39.0,269.70000000000005,269.70000000000005,117.0,152.70000000000005,56.61846496106786,2025-05
PED-00381,2025-05-15,CLI-0111,Norte,Site,Esporte,Garrafa Termica,1,79.9,0.0,29.0,79.9,79.9,29.0,50.900000000000006,63.7046307884856,2025-05
PED-01491,2025-05-15,CLI-0392,Sudeste,Loja fisica,Casa,Luminaria,1,89.9,0.0,39.0,89.9,89.9,39.0,50.900000000000006,56.61846496106786,2025-05
PED-00037,2025-05-16,CLI-0203,Nordeste,Marketplace,Escritorio,Cadeira,2,899.9,0.0,510.0,1799.8,1799.8,1020.0,779.8,43.327036337370814,2025-05
PED-00123,2025-05-16,CLI-0174,Sudeste,Site,Esporte,Kit Faixas,5,69.9,0.0,25.0,349.5,349.5,125.0,224.5,64.2346208869814,2025-05
PED-00602,2025-05-16,CLI-0106,Nordeste,Loja fisica,Esporte,Kit Faixas,1,69.9,0.05,25.0,69.9,66.405,25.0,41.405,62.352232512612005,2025-05
PED-01013,2025-05-16,CLI-0300,Sudeste,Site,Esporte,Kit Faixas,2,69.9,0.05,25.0,139.8,132.81,50.0,82.81,62.352232512612005,2025-05
PED-00112,2025-05-17,CLI-0282,Nordeste,Site,Esporte,Kit Faixas,1,69.9,0.0,25.0,69.9,69.9,25.0,44.900000000000006,64.2346208869814,2025-05
PED-00417,2025-05-17,CLI-0274,Sudeste,Loja fisica,Casa,Cafeteira,1,249.9,0.05,130.0,249.9,237.405,130.0,107.405,45.24125439649544,2025-05
PED-00835,2025-05-17,CLI-0258,Sudeste,Site,Casa,Organizador,3,59.9,0.0,22.0,179.7,179.7,66.0,113.69999999999999,63.272120200333895,2025-05
PED-00085,2025-05-18,CLI-0166,Sul,Loja fisica,Esporte,Tapete Yoga,1,109.9,0.05,44.0,109.9,104.405,44.0,60.405,57.8564245007423,2025-05
PED-00354,2025-05-18,CLI-0397,Sudeste,Loja fisica,Esporte,Kit Faixas,2,69.9,0.05,25.0,139.8,132.81,50.0,82.81,62.352232512612005,2025-05
PED-00387,2025-05-18,CLI-0376,Sul,Marketplace,Escritorio,Cadeira,1,899.9,0.05,510.0,899.9,854.905,510.0,344.905,40.34424877617981,2025-05
PED-00454,2025-05-18,CLI-0374,Centro-Oeste,Marketplace,Escritorio,Mochila,1,219.9,0.1,102.0,219.9,197.91,102.0,95.91,48.46142185842049,2025-05
PED-00633,2025-05-18,CLI-0212,Nordeste,Site,Escritorio,Suporte Notebook,2,119.9,0.0,48.0,239.8,239.8,96.0,143.8,59.966638865721436,2025-05
PED-00958,2025-05-18,CLI-0305,Sudeste,Site,Esporte,Kit Faixas,2,69.9,0.0,25.0,139.8,139.8,50.0,89.80000000000001,64.2346208869814,2025-05
PED-01255,2025-05-18,CLI-0283,Nordeste,Site,Escritorio,Suporte Notebook,3,119.9,0.0,48.0,359.70000000000005,359.70000000000005,144.0,215.70000000000005,59.96663886572144,2025-05
PED-00741,2025-05-19,CLI-0073,Sul,Loja fisica,Eletronicos,Fone Bluetooth,2,149.9,0.0,72.0,299.8,299.8,144.0,155.8,51.96797865243495,2025-05
PED-00820,2025-05-19,CLI-0104,Centro-Oeste,Site,Esporte,Kit Faixas,1,69.9,0.0,25.0,69.9,69.9,25.0,44.900000000000006,64.2346208869814,2025-05
PED-01211,2025-05-19,CLI-0312,Nordeste,Site,Escritorio,Mochila,2,219.9,0.0,102.0,439.8,439.8,204.0,235.8,53.61527967257844,2025-05
PED-00859,2025-05-20,CLI-0213,Nordeste,Marketplace,Esporte,Garrafa Termica,1,79.9,0.05,29.0,79.9,75.905,29.0,46.905,61.7943481984059,2025-05
PED-01356,2025-05-20,CLI-0418,Nordeste,Site,Esporte,Tapete Yoga,3,109.9,0.0,44.0,329.70000000000005,329.70000000000005,132.0,197.70000000000005,59.96360327570519,2025-05
PED-00565,2025-05-21,CLI-0428,Sudeste,Marketplace,Escritorio,Cadeira,2,899.9,0.0,510.0,1799.8,1799.8,1020.0,779.8,43.327036337370814,2025-05
PED-00740,2025-05-21,CLI-0059,Norte,Marketplace,Esporte,Kit Faixas,1,69.9,0.0,25.0,69.9,69.9,25.0,44.900000000000006,64.2346208869814,2025-05
PED-00922,2025-05-21,CLI-0226,Centro-Oeste,Loja fisica,Esporte,Garrafa Termica,1,79.9,0.0,29.0,79.9,79.9,29.0,50.900000000000006,63.7046307884856,2025-05
PED-01092,2025-05-21,CLI-0098,Sudeste,Loja fisica,Escritorio,Mochila,3,219.9,0.05,102.0,659.7,626.715,306.0,320.71500000000003,51.17397860271416,2025-05
PED-00285,2025-05-22,CLI-0097,Sul,Marketplace,Esporte,Garrafa Termica,1,79.9,0.0,29.0,79.9,79.9,29.0,50.900000000000006,63.7046307884856,2025-05
PED-00584,2025-05-22,CLI-0349,Centro-Oeste,Site,Escritorio,Mochila,1,219.9,0.0,102.0,219.9,219.9,102.0,117.9,53.61527967257844,2025-05
PED-00666,2025-05-22,CLI-0471,Sudeste,Marketplace,Escritorio,Cadeira,3,899.9,0.1,510.0,2699.7,2429.73,1530.0,899.73,37.03004037485647,2025-05
PED-00813,2025-05-22,CLI-0028,Nordeste,Marketplace,Casa,Luminaria,3,89.9,0.05,39.0,269.70000000000005,256.21500000000003,117.0,139.21500000000003,54.33522627480827,2025-05
PED-01158,2025-05-22,CLI-0033,Centro-Oeste,Marketplace,Casa,Cafeteira,1,249.9,0.0,130.0,249.9,249.9,130.0,119.9,47.979191676670666,2025-05
PED-00052,2025-05-23,CLI-0180,Sudeste,Site,Escritorio,Suporte Notebook,3,119.9,0.15,48.0,359.70000000000005,305.745,144.0,161.745,52.90192807731934,2025-05
PED-00256,2025-05-23,CLI-0286,Nordeste,Loja fisica,Escritorio,Mochila,2,219.9,0.15,102.0,439.8,373.83,204.0,169.82999999999998,45.429740791268756,2025-05
PED-00853,2025-05-23,CLI-0101,Norte,Marketplace,Casa,Organizador,2,59.9,0.05,22.0,119.8,113.80999999999999,44.0,69.80999999999999,61.339073895088305,2025-05
PED-01256,2025-05-23,CLI-0475,Nordeste,Loja fisica,Casa,Luminaria,1,89.9,0.0,39.0,89.9,89.9,39.0,50.900000000000006,56.61846496106786,2025-05
PED-01430,2025-05-23,CLI-0402,Sudeste,Site,Escritorio,Suporte Notebook,2,119.9,0.05,48.0,239.8,227.81,96.0,131.81,57.85961985865414,2025-05
PED-01375,2025-05-24,CLI-0165,Sudeste,Marketplace,Casa,Organizador,2,59.9,0.0,22.0,119.8,119.8,44.0,75.8,63.272120200333895,2025-05
PED-01459,2025-05-24,CLI-0041,Nordeste,Site,Escritorio,Suporte Notebook,2,119.9,0.05,48.0,239.8,227.81,96.0,131.81,57.85961985865414,2025-05
PED-00042,2025-05-25,CLI-0310,Nordeste,Site,Eletronicos,Fone Bluetooth,2,149.9,0.0,72.0,299.8,299.8,144.0,155.8,51.96797865243495,2025-05
PED-00101,2025-05-25,CLI-0360,Sul,Site,Esporte,Tapete Yoga,1,109.9,0.0,44.0,109.9,109.9,44.0,65.9,59.96360327570519,2025-05
PED-00935,2025-05-25,CLI-0102,Norte,Site,Escritorio,Cadeira,2,899.9,0.1,510.0,1799.8,1619.82,1020.0,599.8199999999999,37.03004037485647,2025-05
PED-00949,2025-05-25,CLI-0463,Sul,Marketplace,Esporte,Tapete Yoga,2,109.9,0.1,44.0,219.8,197.82000000000002,88.0,109.82000000000002,55.515114750783546,2025-05
PED-00187,2025-05-26,CLI-0130,Sudeste,Marketplace,Eletronicos,Webcam HD,1,229.9,0.05,118.0,229.9,218.405,118.0,100.405,45.97193287699458,2025-05
PED-00954,2025-05-26,CLI-0093,Sul,Marketplace,Casa,Cafeteira,1,249.9,0.0,130.0,249.9,249.9,130.0,119.9,47.979191676670666,2025-05
PED-01075,2025-05-26,CLI-0090,Nordeste,Site,Escritorio,Cadeira,5,899.9,0.0,510.0,4499.5,4499.5,2550.0,1949.5,43.327036337370814,2025-05
PED-00032,2025-05-27,CLI-0217,Sudeste,Marketplace,Esporte,Tapete Yoga,4,109.9,0.05,44.0,439.6,417.62,176.0,241.62,57.8564245007423,2025-05
PED-00068,2025-05-27,CLI-0121,Nordeste,Site,Esporte,Kit Faixas,1,69.9,0.0,25.0,69.9,69.9,25.0,44.900000000000006,64.2346208869814,2025-05
PED-00223,2025-05-27,CLI-0356,Sul,Marketplace,Escritorio,Mochila,1,219.9,0.15,102.0,219.9,186.915,102.0,84.91499999999999,45.429740791268756,2025-05
PED-00449,2025-05-27,CLI-0445,Sudeste,Site,Eletronicos,Fone Bluetooth,2,149.9,0.0,72.0,299.8,299.8,144.0,155.8,51.96797865243495,2025-05
PED-00523,2025-05-27,CLI-0450,Sul,Loja fisica,Esporte,Kit Faixas,2,69.9,0.1,25.0,139.8,125.82000000000001,50.0,75.82000000000001,60.260689874423775,2025-05
PED-00996,2025-05-27,CLI-0259,Nordeste,Site,Eletronicos,Fone Bluetooth,3,149.9,0.0,72.0,449.70000000000005,449.70000000000005,216.0,233.70000000000005,51.967978652434965,2025-05
PED-01218,2025-05-27,CLI-0284,Sul,Loja fisica,Eletronicos,Fone Bluetooth,2,149.9,0.0,72.0,299.8,299.8,144.0,155.8,51.96797865243495,2025-05
PED-01243,2025-05-27,CLI-0242,Nordeste,Marketplace,Eletronicos,Fone Bluetooth,2,149.9,0.0,72.0,299.8,299.8,144.0,155.8,51.96797865243495,2025-05
PED-00109,2025-05-28,CLI-0340,Sul,Loja fisica,Eletronicos,Fone Bluetooth,1,149.9,0.05,72.0,149.9,142.405,72.0,70.405,49.439977528878906,2025-05
PED-00353,2025-05-28,CLI-0087,Sudeste,Marketplace,Casa,Luminaria,1,89.9,0.0,39.0,89.9,89.9,39.0,50.900000000000006,56.61846496106786,2025-05
PED-01389,2025-05-28,CLI-0376,Norte,Site,Casa,Luminaria,2,89.9,0.05,39.0,179.8,170.81,78.0,92.81,54.33522627480827,2025-05
PED-01402,2025-05-28,CLI-0057,Sul,Marketplace,Esporte,Kit Faixas,5,69.9,0.1,25.0,349.5,314.55,125.0,189.55,60.260689874423775,2025-05
PED-00007,2025-05-29,CLI-0041,Sul,Loja fisica,Casa,Organizador,1,59.9,0.05,22.0,59.9,56.904999999999994,22.0,34.904999999999994,61.339073895088305,2025-05
PED-00239,2025-05-29,CLI-0197,Sul,Site,Escritorio,Suporte Notebook,1,119.9,0.0,48.0,119.9,119.9,48.0,71.9,59.966638865721436,2025-05
PED-00552,2025-05-29,CLI-0344,Norte,Site,Eletronicos,Teclado,1,189.9,0.0,91.0,189.9,189.9,91.0,98.9,52.08004212743549,2025-05
PED-01403,2025-05-29,CLI-0320,Sudeste,Site,Casa,Luminaria,2,89.9,0.0,39.0,179.8,179.8,78.0,101.80000000000001,56.61846496106786,2025-05
PED-01417,2025-05-29,CLI-0290,Sudeste,Site,Escritorio,Mochila,1,219.9,0.05,102.0,219.9,208.905,102.0,106.905,51.17397860271416,2025-05
PED-00094,2025-05-30,CLI-0358,Sul,Marketplace,Casa,Luminaria,1,89.9,0.0,39.0,89.9,89.9,39.0,50.900000000000006,56.61846496106786,2025-05
PED-00439,2025-05-30,CLI-0042,Sudeste,Site,Casa,Cafeteira,1,249.9,0.0,130.0,249.9,249.9,130.0,119.9,47.979191676670666,2025-05
PED-00127,2025-05-31,CLI-0184,Centro-Oeste,Site,Escritorio,Cadeira,1,899.9,0.1,510.0,899.9,809.91,510.0,299.90999999999997,37.03004037485647,2025-05
PED-00438,2025-05-31,CLI-0422,Sudeste,Marketplace,Casa,Cafeteira,1,249.9,0.0,130.0,249.9,249.9,130.0,119.9,47.979191676670666,2025-05
PED-01415,2025-05-31,CLI-0028,Sudeste,Site,Casa,Organizador,2,59.9,0.05,22.0,119.8,113.80999999999999,44.0,69.80999999999999,61.339073895088305,2025-05
PED-01485,2025-05-31,CLI-0467,Nordeste,Site,Esporte,Tapete Yoga,1,109.9,0.1,44.0,109.9,98.91000000000001,44.0,54.91000000000001,55.515114750783546,2025-05
PED-00192,2025-06-01,CLI-0433,Sudeste,Marketplace,Casa,Cafeteira,5,249.9,0.0,130.0,1249.5,1249.5,650.0,599.5,47.979191676670666,2025-06
PED-00273,2025-06-01,CLI-0189,Sudeste,Site,Escritorio,Mochila,1,219.9,0.1,102.0,219.9,197.91,102.0,95.91,48.46142185842049,2025-06
PED-01271,2025-06-01,CLI-0053,Sudeste,Loja fisica,Eletronicos,Fone Bluetooth,3,149.9,0.0,72.0,449.70000000000005,449.70000000000005,216.0,233.70000000000005,51.967978652434965,2025-06
PED-01307,2025-06-01,CLI-0083,Norte,Marketplace,Eletronicos,Webcam HD,1,229.9,0.0,118.0,229.9,229.9,118.0,111.9,48.67333623314485,2025-06
PED-01469,2025-06-01,CLI-0173,Sudeste,Site,Escritorio,Cadeira,5,899.9,0.05,510.0,4499.5,4274.525,2550.0,1724.5249999999996,40.3442487761798,2025-06
PED-00236,2025-06-02,CLI-0233,Norte,Site,Esporte,Garrafa Termica,3,79.9,0.05,29.0,239.70000000000002,227.715,87.0,140.715,61.7943481984059,2025-06
PED-00467,2025-06-02,CLI-0097,Nordeste,Marketplace,Escritorio,Mochila,2,219.9,0.1,102.0,439.8,395.82,204.0,191.82,48.46142185842049,2025-06
PED-00906,2025-06-02,CLI-0294,Centro-Oeste,Site,Eletronicos,Teclado,1,189.9,0.0,91.0,189.9,189.9,91.0,98.9,52.08004212743549,2025-06
PED-01319,2025-06-02,CLI-0448,Sudeste,Loja fisica,Eletronicos,Fone Bluetooth,1,149.9,0.0,72.0,149.9,149.9,72.0,77.9,51.96797865243495,2025-06
PED-00967,2025-06-03,CLI-0431,Nordeste,Site,Esporte,Tapete Yoga,1,109.9,0.0,44.0,109.9,109.9,44.0,65.9,59.96360327570519,2025-06
PED-01183,2025-06-03,CLI-0418,Sudeste,Loja fisica,Eletronicos,Fone Bluetooth,3,149.9,0.05,72.0,449.70000000000005,427.21500000000003,216.0,211.21500000000003,49.439977528878906,2025-06
PED-00368,2025-06-04,CLI-0082,Sul,Loja fisica,Casa,Organizador,4,59.9,0.1,22.0,239.6,215.64,88.0,127.63999999999999,59.19124466703766,2025-06
PED-00665,2025-06-04,CLI-0004,Nordeste,Site,Eletronicos,Webcam HD,2,229.9,0.0,118.0,459.8,459.8,236.0,223.8,48.67333623314485,2025-06
PED-00749,2025-06-04,CLI-0273,Sudeste,Marketplace,Eletronicos,Webcam HD,2,229.9,0.0,118.0,459.8,459.8,236.0,223.8,48.67333623314485,2025-06
PED-00811,2025-06-04,CLI-0179,Centro-Oeste,Marketplace,Esporte,Kit Faixas,4,69.9,0.05,25.0,279.6,265.62,100.0,165.62,62.352232512612005,2025-06
PED-01004,2025-06-04,CLI-0044,Norte,Site,Escritorio,Mochila,1,219.9,0.0,102.0,219.9,219.9,102.0,117.9,53.61527967257844,2025-06
PED-01414,2025-06-04,CLI-0403,Nordeste,Marketplace,Esporte,Garrafa Termica,3,79.9,0.05,29.0,239.70000000000002,227.715,87.0,140.715,61.7943481984059,2025-06
PED-00097,2025-06-05,CLI-0044,Sul,Site,Eletronicos,Fone Bluetooth,1,149.9,0.05,72.0,149.9,142.405,72.0,70.405,49.439977528878906,2025-06
PED-00296,2025-06-05,CLI-0466,Norte,Loja fisica,Casa,Luminaria,1,89.9,0.1,39.0,89.9,80.91000000000001,39.0,41.91000000000001,51.79829440118651,2025-06
PED-00332,2025-06-05,CLI-0124,Nordeste,Site,Eletronicos,Webcam HD,2,229.9,0.0,118.0,459.8,459.8,236.0,223.8,48.67333623314485,2025-06
PED-00628,2025-06-05,CLI-0006,Norte,Loja fisica,Esporte,Tapete Yoga,1,109.9,0.0,44.0,109.9,109.9,44.0,65.9,59.96360327570519,2025-06
PED-00658,2025-06-05,CLI-0040,Sul,Loja fisica,Escritorio,Mochila,1,219.9,0.0,102.0,219.9,219.9,102.0,117.9,53.61527967257844,2025-06
PED-00756,2025-06-05,CLI-0471,Sul,Site,Escritorio,Suporte Notebook,2,119.9,0.1,48.0,239.8,215.82000000000002,96.0,119.82000000000002,55.51848762857937,2025-06
PED-00672,2025-06-06,CLI-0269,Norte,Marketplace,Eletronicos,Teclado,3,189.9,0.0,91.0,569.7,569.7,273.0,296.70000000000005,52.0800421274355,2025-06
PED-00679,2025-06-06,CLI-0087,Sul,Marketplace,Escritorio,Suporte Notebook,2,119.9,0.0,48.0,239.8,239.8,96.0,143.8,59.966638865721436,2025-06
PED-00682,2025-06-06,CLI-0231,Sudeste,Site,Escritorio,Cadeira,1,899.9,0.1,510.0,899.9,809.91,510.0,299.90999999999997,37.03004037485647,2025-06
PED-00843,2025-06-06,CLI-0088,Sudeste,Site,Esporte,Tapete Yoga,1,109.9,0.0,44.0,109.9,109.9,44.0,65.9,59.96360327570519,2025-06
PED-01086,2025-06-06,CLI-0218,Sul,Marketplace,Casa,Luminaria,3,89.9,0.0,39.0,269.70000000000005,269.70000000000005,117.0,152.70000000000005,56.61846496106786,2025-06
PED-01097,2025-06-06,CLI-0378,Norte,Loja fisica,Eletronicos,Webcam HD,1,229.9,0.1,118.0,229.9,206.91,118.0,88.91,42.97037359238316,2025-06
PED-00321,2025-06-07,CLI-0228,Centro-Oeste,Site,Esporte,Tapete Yoga,1,109.9,0.0,44.0,109.9,109.9,44.0,65.9,59.96360327570519,2025-06
PED-00473,2025-06-07,CLI-0216,Sudeste,Site,Escritorio,Mochila,1,219.9,0.0,102.0,219.9,219.9,102.0,117.9,53.61527967257844,2025-06
PED-00164,2025-06-08,CLI-0472,Centro-Oeste,Site,Escritorio,Cadeira,1,899.9,0.05,510.0,899.9,854.905,510.0,344.905,40.34424877617981,2025-06
PED-00189,2025-06-08,CLI-0287,Centro-Oeste,Marketplace,Esporte,Garrafa Termica,2,79.9,0.1,29.0,159.8,143.82000000000002,58.0,85.82000000000002,59.67181198720623,2025-06
PED-00022,2025-06-09,CLI-0205,Sul,Marketplace,Casa,Organizador,3,59.9,0.05,22.0,179.7,170.71499999999997,66.0,104.71499999999997,61.339073895088305,2025-06
PED-00080,2025-06-09,CLI-0295,Sudeste,Loja fisica,Casa,Luminaria,1,89.9,0.0,39.0,89.9,89.9,39.0,50.900000000000006,56.61846496106786,2025-06
PED-00166,2025-06-09,CLI-0370,Nordeste,Loja fisica,Esporte,Tapete Yoga,1,109.9,0.0,44.0,109.9,109.9,44.0,65.9,59.96360327570519,2025-06
PED-00394,2025-06-09,CLI-0168,Norte,Marketplace,Esporte,Garrafa Termica,3,79.9,0.1,29.0,239.70000000000002,215.73000000000002,87.0,128.73000000000002,59.67181198720623,2025-06
PED-00692,2025-06-09,CLI-0466,Sudeste,Site,Casa,Luminaria,1,89.9,0.0,39.0,89.9,89.9,39.0,50.900000000000006,56.61846496106786,2025-06
PED-00768,2025-06-09,CLI-0314,Norte,Site,Eletronicos,Teclado,2,189.9,0.1,91.0,379.8,341.82,182.0,159.82,46.75560236381721,2025-06
PED-00054,2025-06-10,CLI-0224,Sudeste,Marketplace,Eletronicos,Teclado,1,189.9,0.05,91.0,189.9,180.405,91.0,89.405,49.557939081511044,2025-06
PED-00555,2025-06-10,CLI-0127,Sudeste,Marketplace,Escritorio,Suporte Notebook,4,119.9,0.0,48.0,479.6,479.6,192.0,287.6,59.966638865721436,2025-06
PED-00703,2025-06-10,CLI-0202,Sudeste,Marketplace,Eletronicos,Teclado,2,189.9,0.0,91.0,379.8,379.8,182.0,197.8,52.08004212743549,2025-06
PED-00882,2025-06-10,CLI-0064,Sudeste,Marketplace,Esporte,Garrafa Termica,2,79.9,0.0,29.0,159.8,159.8,58.0,101.80000000000001,63.7046307884856,2025-06
PED-01360,2025-06-10,CLI-0063,Norte,Marketplace,Eletronicos,Fone Bluetooth,2,149.9,0.0,72.0,299.8,299.8,144.0,155.8,51.96797865243495,2025-06
PED-01481,2025-06-10,CLI-0262,Sudeste,Marketplace,Casa,Organizador,1,59.9,0.05,22.0,59.9,56.904999999999994,22.0,34.904999999999994,61.339073895088305,2025-06
PED-00950,2025-06-11,CLI-0378,Sul,Marketplace,Escritorio,Mochila,1,219.9,0.1,102.0,219.9,197.91,102.0,95.91,48.46142185842049,2025-06
PED-01299,2025-06-11,CLI-0385,Centro-Oeste,Site,Escritorio,Suporte Notebook,4,119.9,0.0,48.0,479.6,479.6,192.0,287.6,59.966638865721436,2025-06
PED-00619,2025-06-12,CLI-0335,Nordeste,Site,Eletronicos,Fone Bluetooth,1,149.9,0.0,72.0,149.9,149.9,72.0,77.9,51.96797865243495,2025-06
PED-00846,2025-06-12,CLI-0295,Nordeste,Site,Casa,Cafeteira,1,249.9,0.0,130.0,249.9,249.9,130.0,119.9,47.979191676670666,2025-06
PED-00847,2025-06-12,CLI-0177,Nordeste,Site,Casa,Cafeteira,2,249.9,0.0,130.0,499.8,499.8,260.0,239.8,47.979191676670666,2025-06
PED-01133,2025-06-12,CLI-0330,Sudeste,Site,Esporte,Kit Faixas,3,69.9,0.0,25.0,209.70000000000002,209.70000000000002,75.0,134.70000000000002,64.2346208869814,2025-06
PED-01315,2025-06-12,CLI-0176,Sul,Marketplace,Esporte,Tapete Yoga,1,109.9,0.0,44.0,109.9,109.9,44.0,65.9,59.96360327570519,2025-06
PED-00329,2025-06-13,CLI-0150,Sudeste,Marketplace,Casa,Luminaria,1,89.9,0.15,39.0,89.9,76.415,39.0,37.415000000000006,48.96289995419748,2025-06
PED-00392,2025-06-13,CLI-0139,Sul,Marketplace,Esporte,Garrafa Termica,1,79.9,0.0,29.0,79.9,79.9,29.0,50.900000000000006,63.7046307884856,2025-06
PED-00865,2025-06-13,CLI-0237,Sul,Site,Eletronicos,Webcam HD,1,229.9,0.0,118.0,229.9,229.9,118.0,111.9,48.67333623314485,2025-06
PED-00934,2025-06-13,CLI-0232,Sudeste,Marketplace,Casa,Organizador,2,59.9,0.1,22.0,119.8,107.82,44.0,63.81999999999999,59.19124466703766,2025-06
PED-01363,2025-06-13,CLI-0102,Nordeste,Loja fisica,Esporte,Kit Faixas,3,69.9,0.0,25.0,209.70000000000002,209.70000000000002,75.0,134.70000000000002,64.2346208869814,2025-06
PED-01458,2025-06-13,CLI-0358,Sudeste,Site,Escritorio,Mochila,1,219.9,0.1,102.0,219.9,197.91,102.0,95.91,48.46142185842049,2025-06
PED-00289,2025-06-14,CLI-0122,Nordeste,Site,Escritorio,Mochila,2,219.9,0.05,102.0,439.8,417.81,204.0,213.81,51.17397860271416,2025-06
PED-00653,2025-06-14,CLI-0057,Nordeste,Marketplace,Casa,Organizador,1,59.9,0.0,22.0,59.9,59.9,22.0,37.9,63.272120200333895,2025-06
PED-00663,2025-06-15,CLI-0312,Nordeste,Marketplace,Escritorio,Suporte Notebook,1,119.9,0.05,48.0,119.9,113.905,48.0,65.905,57.85961985865414,2025-06
PED-00726,2025-06-15,CLI-0393,Norte,Marketplace,Escritorio,Cadeira,1,899.9,0.0,510.0,899.9,899.9,510.0,389.9,43.327036337370814,2025-06
PED-00787,2025-06-15,CLI-0132,Nordeste,Site,Escritorio,Suporte Notebook,2,119.9,0.05,48.0,239.8,227.81,96.0,131.81,57.85961985865414,2025-06
PED-01323,2025-06-15,CLI-0341,Sul,Loja fisica,Eletronicos,Teclado,2,189.9,0.05,91.0,379.8,360.81,182.0,178.81,49.557939081511044,2025-06
PED-01359,2025-06-15,CLI-0220,Sudeste,Site,Escritorio,Suporte Notebook,1,119.9,0.0,48.0,119.9,119.9,48.0,71.9,59.966638865721436,2025-06
PED-00155,2025-06-16,CLI-0196,Sul,Marketplace,Escritorio,Mochila,2,219.9,0.0,102.0,439.8,439.8,204.0,235.8,53.61527967257844,2025-06
PED-00323,2025-06-16,CLI-0443,Centro-Oeste,Site,Escritorio,Mochila,1,219.9,0.05,102.0,219.9,208.905,102.0,106.905,51.17397860271416,2025-06
PED-00447,2025-06-16,CLI-0439,Nordeste,Marketplace,Eletronicos,Fone Bluetooth,1,149.9,0.0,72.0,149.9,149.9,72.0,77.9,51.96797865243495,2025-06
PED-00625,2025-06-16,CLI-0443,Sudeste,Loja fisica,Casa,Cafeteira,1,249.9,0.0,130.0,249.9,249.9,130.0,119.9,47.979191676670666,2025-06
PED-00817,2025-06-16,CLI-0118,Sudeste,Site,Escritorio,Suporte Notebook,1,119.9,0.05,48.0,119.9,113.905,48.0,65.905,57.85961985865414,2025-06
PED-01113,2025-06-16,CLI-0210,Sudeste,Site,Escritorio,Cadeira,3,899.9,0.0,510.0,2699.7,2699.7,1530.0,1169.6999999999998,43.327036337370814,2025-06
PED-00136,2025-06-17,CLI-0383,Centro-Oeste,Site,Escritorio,Mochila,1,219.9,0.1,102.0,219.9,197.91,102.0,95.91,48.46142185842049,2025-06
PED-00216,2025-06-17,CLI-0339,Nordeste,Site,Casa,Organizador,1,59.9,0.0,22.0,59.9,59.9,22.0,37.9,63.272120200333895,2025-06
